id,astar_500tr_reg_dep,cr_500tr_dep,astar_500tr_reg_arr,cr_500tr_arr,astar_500tr_reg_route,cr_500tr_route,astar_500tr_reg_traveltime,cr_500tr_traveltime,same_traveltime?,same_route?
238,238.0,238.0,299.0,385.0,['121 -64 -13 15'],['121 -64 -13 15'],61.0,147.0,False,True
239,239.0,239.0,322.0,331.0,['64 -121 -19 -9 3'],['64 -121 -19 -9 3'],83.0,92.0,False,True
240,240.0,240.0,300.0,298.0,['-7 11 -11'],['-7 11 -11'],60.0,58.0,False,True
241,245.0,241.0,312.0,314.0,['-38 -17 25'],['-38 -17 25'],67.0,73.0,False,True
242,242.0,242.0,564.0,854.0,['64 -121 123 -E1 -313 -117 119 E3'],['64 -121 123 -E1 -313 -117 119 E3'],322.0,612.0,False,True
243,249.0,249.0,653.0,406.0,['-E0 -325 -38 -17 25'],['-E0 -325 -38 -17 25'],404.0,157.0,False,True
244,244.0,383.0,465.0,880.0,['117 -38 64 -121 123'],['117 -38 64 -121 123'],221.0,497.0,False,True
245,246.0,245.0,264.0,263.0,['-17'],['-17'],18.0,18.0,True,True
246,246.0,246.0,327.0,467.0,['-E1 -116'],['-E1 -116'],81.0,221.0,False,True
247,254.0,249.0,337.0,337.0,['-38 -17 25 138'],['-38 -17 25 138'],83.0,88.0,False,True
248,248.0,257.0,370.0,349.0,['-9 9 17 -13'],['-9 9 17 -13'],122.0,92.0,False,True
249,249.0,249.0,398.0,379.0,['-E4 -11 9 25 126 -125'],['-E4 -11 9 25 126 -125'],149.0,130.0,False,True
250,250.0,250.0,393.0,570.0,['125 -126 126 -125 123 -E1 -116'],['125 -126 126 -125 123 -E1 -116'],143.0,320.0,False,True
251,251.0,260.0,339.0,364.0,['-9 3 15 119'],['-9 3 15 119'],88.0,104.0,False,True
252,252.0,252.0,376.0,464.0,['-116 -17 25 126'],['-116 -17 25 126'],124.0,212.0,False,True
253,254.0,254.0,471.0,468.0,['-126 -25 17 38 319 -E3'],"['-126 -25 17 38 319 -E3', '-126 -25 17 116 -313 319 -E3']",217.0,214.0,False,False
254,255.0,254.0,357.0,420.0,['-117 -15 -3 7 -7'],['-117 -15 -3 7 -7'],102.0,166.0,False,True
255,255.0,255.0,619.0,564.0,['-17 19 123 -E0 -325'],['-17 19 123 -E0 -325'],364.0,309.0,False,True
256,257.0,258.0,385.0,379.0,['3 -3 7 -7'],['3 -3 7 -7'],128.0,121.0,False,True
257,257.0,257.0,462.0,592.0,['25 -25 17 38 325'],"['25 -25 17 38 325', '25 -25 17 116 -313 325']",205.0,335.0,False,False
258,258.0,258.0,337.0,334.0,['-25 17 64 -121'],['-25 17 64 -121'],79.0,76.0,False,True
259,259.0,259.0,640.0,816.0,['-116 -13 15 117'],['-116 -13 15 117'],381.0,557.0,False,True
260,260.0,260.0,454.0,593.0,['E5 -138 -25 17 38 -38'],"['E5 -138 -25 17 38 -38', 'E5 -138 -25 17 116 -313 -38']",194.0,333.0,False,False
261,261.0,261.0,513.0,823.0,['13 116 -313 313'],"['13 116 -313 313', '13 116 E1 -123 121 -64 38 313']",252.0,562.0,False,False
262,264.0,264.0,387.0,524.0,['13 -17 25'],['13 -17 25'],123.0,260.0,False,True
263,263.0,264.0,444.0,824.0,['E3 -319 -117 -15'],['E3 -319 -117 -15'],181.0,560.0,False,True
264,264.0,264.0,359.0,476.0,['-116 -13'],['-116 -13'],95.0,212.0,False,True
265,273.0,270.0,346.0,343.0,['-125 125 -126 138'],['-125 125 -126 138'],73.0,73.0,True,True
266,266.0,266.0,641.0,527.0,['119 -119 117 -38 -17'],['119 -119 -15 13 -17'],375.0,261.0,False,False
267,267.0,267.0,338.0,373.0,['15 -15 -3 3'],['15 -15 -3 3'],71.0,106.0,False,True
268,268.0,268.0,347.0,348.0,['-138 126 -125 123'],['-138 126 -125 123'],79.0,80.0,False,True
269,269.0,269.0,336.0,337.0,['25 126 -125'],['25 126 -125'],67.0,68.0,False,True
270,270.0,271.0,744.0,512.0,['325 -325 -117 -15 -3 11 E4'],"['325 -325 -117 -15 -3 11 E4', '325 -325 -38 -13 -3 11 E4']",474.0,241.0,False,False
271,271.0,271.0,346.0,567.0,['-123 123 -E1 -116'],['-123 123 -E1 -116'],75.0,296.0,False,True
272,272.0,272.0,354.0,354.0,['-319 -38 -17 25 138'],['-319 -38 -17 25 138'],82.0,82.0,True,True
273,273.0,273.0,368.0,386.0,['E3 -319 -38 -17 -9'],['E3 -319 -38 -17 -9'],95.0,113.0,False,True
274,274.0,274.0,333.0,332.0,['17 64 -121'],['17 64 -121'],59.0,58.0,False,True
275,275.0,275.0,437.0,468.0,['15 -15 -3 9 19 125'],['15 -15 -3 9 19 125'],162.0,193.0,False,True
276,276.0,276.0,383.0,350.0,['-123 -19 -9 3'],['-123 -19 -9 3'],107.0,74.0,False,True
277,277.0,277.0,432.0,486.0,['38 -38 64 -121 123'],['38 -38 64 -121 123'],155.0,209.0,False,True
278,278.0,280.0,371.0,370.0,['-125 -19 -9 7 E5'],['-125 -19 -9 7 E5'],93.0,90.0,False,True
279,279.0,279.0,636.0,809.0,['313 E1 -E0 -325 -38'],"['313 -116 116 -313 -38', '313 -116 38 -38']",357.0,530.0,False,False
280,280.0,280.0,559.0,895.0,['-E1 -313 -117 -15 -3 7 -7'],['-E1 -313 -117 -15 -3 7 -7'],279.0,615.0,False,True
281,281.0,283.0,375.0,382.0,['11 E4 E3 -319 -38'],['11 E4 E3 -319 -38'],94.0,99.0,False,True
282,283.0,282.0,395.0,445.0,['38 325'],['38 325'],112.0,163.0,False,True
283,283.0,283.0,666.0,860.0,['-123 123 -E1 -313 -117 119 E3'],['-123 123 -E1 -313 -117 119 E3'],383.0,577.0,False,True
284,284.0,284.0,532.0,584.0,['126 -125 123 -E1 -313 325'],['126 -125 123 -E1 -313 325'],248.0,300.0,False,True
285,286.0,294.0,380.0,387.0,['17 64 -121 123 -E1'],['17 64 -121 123 -E1'],94.0,93.0,False,True
286,286.0,287.0,411.0,426.0,['19 -19 -9 11 E4'],['19 -19 -9 11 E4'],125.0,139.0,False,True
287,288.0,287.0,476.0,806.0,['-3 9 17 38 319'],['-3 9 17 116 -313 319'],188.0,519.0,False,False
288,399.0,495.0,711.0,1208.0,['117 -38 -17 25 138 -E5'],['117 -38 -17 25 138 -E5'],312.0,713.0,False,True
289,289.0,292.0,496.0,383.0,['-E1 -313 -38 -17 19'],['-E1 -313 -38 -17 19'],207.0,91.0,False,True
290,291.0,290.0,457.0,449.0,['-3 9 17 38'],['-3 9 17 38'],166.0,159.0,False,True
291,291.0,291.0,659.0,522.0,['325 -325 -38 64 -121'],['325 -325 -38 64 -121'],368.0,231.0,False,True
292,292.0,292.0,363.0,360.0,['7 E5 -138 -25'],['7 E5 -138 -25'],71.0,68.0,False,True
293,293.0,293.0,453.0,469.0,['-E4 -11 9 19 123'],['-E4 -11 9 19 123'],160.0,176.0,False,True
294,296.0,294.0,573.0,572.0,['-7 9 19 123 -E1 -116'],['-7 9 19 123 -E1 -116'],277.0,278.0,False,True
295,295.0,295.0,528.0,562.0,['38 -117 -15 -3 7 E5 -138'],"['38 -117 -15 -3 7 E5 -138', '38 -38 -17 25 138 -138']",233.0,267.0,False,False
296,297.0,296.0,449.0,555.0,['-17 17 38 319'],['-17 17 116 -313 319'],152.0,259.0,False,False
297,297.0,297.0,397.0,389.0,['-38 -13 -3 7'],['-38 -13 -3 7'],100.0,92.0,False,True
298,298.0,298.0,353.0,359.0,['15 -15 -3'],['15 -15 -3'],55.0,61.0,False,True
299,299.0,299.0,375.0,376.0,['-11 11 E4 E3'],['-11 11 E4 E3'],76.0,77.0,False,True
300,300.0,300.0,404.0,369.0,['-121 -19 17'],['-121 -19 17'],104.0,69.0,False,True
301,301.0,301.0,432.0,391.0,['-E5 -7 9 25'],['-E5 -7 9 25'],131.0,90.0,False,True
302,304.0,310.0,477.0,442.0,['15 -15 -3 9 25 126'],['15 -15 -3 9 25 126'],173.0,132.0,False,True
303,304.0,304.0,474.0,817.0,['-E5 -7 9 17 38 313'],"['-E5 -7 9 17 116 -313 313', '-E5 -7 9 17 116 E1 -123 121 -64 38 313']",170.0,513.0,False,False
304,304.0,304.0,384.0,430.0,['-123 121 -64 -17'],"['-123 121 -64 -17', '-123 -19 17 -17']",80.0,126.0,False,False
305,307.0,314.0,380.0,413.0,['15 119 E3 -319'],['15 119 E3 -319'],73.0,99.0,False,True
306,318.0,306.0,441.0,430.0,['121 -64 -13 15 119 -E4'],['121 -64 -13 15 119 -E4'],123.0,124.0,False,True
307,307.0,307.0,378.0,379.0,['116 E1 -E0'],['116 E1 -E0'],71.0,72.0,False,True
308,311.0,308.0,636.0,1438.0,['25 126 -125 123 -E0 -325'],['25 126 -125 123 -E0 -325'],325.0,1130.0,False,True
309,310.0,317.0,357.0,376.0,['15 -15 -3'],['15 -15 -3'],47.0,59.0,False,True
310,310.0,312.0,416.0,394.0,['-25 25 126 -125'],['-25 25 126 -125'],106.0,82.0,False,True
311,329.0,311.0,457.0,459.0,['-15 -3 7 E5 -138 126 -125'],['-15 -3 9 25 126 -125'],128.0,148.0,False,False
312,313.0,313.0,673.0,875.0,['116 -313 -117 -15 -3 3'],['116 -313 -117 -15 -3 3'],360.0,562.0,False,True
313,313.0,313.0,395.0,384.0,['-138 -25 17 -17'],['-138 -25 17 -17'],82.0,71.0,False,True
314,314.0,314.0,436.0,454.0,['-E5 -7 9 19'],['-E5 -7 9 19'],122.0,140.0,False,True
315,315.0,315.0,463.0,427.0,['E4 E3 -319 -38 116'],['E4 E3 -319 -38 116'],148.0,112.0,False,True
316,317.0,316.0,516.0,408.0,['-313 313 E1 -123'],['-313 313 E1 -123'],199.0,92.0,False,True
317,332.0,319.0,478.0,471.0,['-15 -3 9 19 -19'],['-15 -3 9 19 -19'],146.0,152.0,False,True
318,318.0,318.0,410.0,446.0,['-138 -25 -9 11 -11'],['-138 -25 -9 11 -11'],92.0,128.0,False,True
319,320.0,319.0,657.0,436.0,['116 -313 -117 -15 -3'],"['116 -313 -117 -15 -3', '116 -313 -38 -13 -3']",337.0,117.0,False,False
320,320.0,320.0,642.0,818.0,['E4 -119 117'],['E4 -119 117'],322.0,498.0,False,True
321,322.0,324.0,578.0,476.0,['15 -15 -3 9 25 126 -125'],['15 -15 -3 9 25 126 -125'],256.0,152.0,False,True
322,322.0,325.0,426.0,432.0,['64 -121 125 -126 138 -E5'],['64 -121 125 -126 138 -E5'],104.0,107.0,False,True
323,323.0,325.0,483.0,464.0,['7 -7 3 15 119'],['7 -7 3 15 119'],160.0,139.0,False,True
324,324.0,324.0,615.0,571.0,['-E4 -11 9 19 123 -E1'],['-E4 -11 9 19 123 -E1'],291.0,247.0,False,True
325,330.0,329.0,481.0,845.0,['-138 -25 17 38 -117'],['-138 -25 17 116 -313 -117'],151.0,516.0,False,False
326,326.0,326.0,720.0,890.0,['E1 -E0 -325 -117 119 -E4'],"['E1 -123 123 -E1 -313 -117 119 -E4', 'E1 -123 -19 17 -13 15 119 -E4']",394.0,564.0,False,False
327,327.0,327.0,468.0,472.0,['325 E0 -123 -19 -9'],['325 E0 -123 -19 -9'],141.0,145.0,False,True
328,330.0,337.0,364.0,370.0,['-121 125'],['-121 125'],34.0,33.0,False,True
329,329.0,329.0,604.0,903.0,['-117 -15 13 -13'],"['-117 -15 13 -13', '-117 -15 -3 9 17 -13', '-117 119 E3 -319 -38 -13', '-117 -15 -3 9 17 -13', '-117 119 E3 -319 -38 -13']",275.0,574.0,False,False
330,331.0,330.0,404.0,405.0,['119 E3 -319'],['119 E3 -319'],73.0,75.0,False,True
331,331.0,331.0,396.0,396.0,['E5 -138 126 -125'],['E5 -138 126 -125'],65.0,65.0,True,True
332,336.0,333.0,557.0,479.0,['3 -3 9 19 123'],['3 -3 9 19 123'],221.0,146.0,False,True
333,333.0,333.0,441.0,447.0,['313 E1 -123 -19'],['313 E1 -123 -19'],108.0,114.0,False,True
334,334.0,336.0,590.0,485.0,['116 -313 319 -E3'],['116 -313 319 -E3'],256.0,149.0,False,True
335,335.0,335.0,526.0,407.0,['-E1 -313 -38 64'],['-E1 -313 -38 64'],191.0,72.0,False,True
336,336.0,336.0,492.0,1168.0,['E5 -138 -25 17 38 319 -319'],['E5 -138 -25 17 116 -313 319 -319'],156.0,832.0,False,False
337,337.0,337.0,434.0,422.0,['125 -126 126 -125 123'],['125 -126 126 -125 123'],97.0,85.0,False,True
338,338.0,340.0,570.0,532.0,['19 121 -64 -13 15 119 E3'],"['19 123 -E1 -313 -117 119 E3', '19 -19 -9 11 E4 E3']",232.0,192.0,False,False
339,339.0,339.0,356.0,356.0,['-17'],['-17'],17.0,17.0,True,True
340,341.0,341.0,368.0,523.0,['13 -13'],['13 -13'],27.0,182.0,False,True
341,354.0,350.0,459.0,459.0,['-138 -25 17 64 -121'],['-138 -25 17 64 -121'],105.0,109.0,False,True
342,342.0,342.0,494.0,582.0,['-11 11 E4 E3 -319 319 -E3'],"['-11 9 17 116 -313 319 -E3', '-11 11 E4 E3 -319 319 -E3']",152.0,240.0,False,False
343,345.0,343.0,507.0,560.0,['123 -E1 -313'],['123 -E1 -313'],162.0,217.0,False,True
344,344.0,344.0,458.0,419.0,['-19 17'],['-19 17'],114.0,75.0,False,True
345,345.0,345.0,484.0,577.0,['15 119 E3 -319 319 -E3'],['15 119 E3 -319 319 -E3'],139.0,232.0,False,True
346,348.0,348.0,487.0,530.0,['15 119 E3 -319 325 E0'],['15 119 E3 -319 325 E0'],139.0,182.0,False,True
347,347.0,347.0,435.0,436.0,['313 E1 -123 125'],['313 E1 -123 125'],88.0,89.0,False,True
348,348.0,350.0,401.0,614.0,['13 116 E1'],['13 116 E1'],53.0,264.0,False,True
349,351.0,351.0,684.0,1457.0,['-E0 -325 -117 117'],"['-E0 -325 -117 117', '-E0 -325 319 -E3 -119 117', '-E0 -325 -38 -13 15 117', '-E0 -325 319 -E3 -119 117', '-E0 -325 -117 117']",333.0,1106.0,False,False
350,350.0,350.0,566.0,870.0,['126 -125 123 -E1 -313 325 E0'],['126 -125 123 -E1 -313 325 E0'],216.0,520.0,False,True
351,351.0,351.0,691.0,892.0,['325 -325 -117 119 -119'],"['325 -325 -117 119 -119', '325 -325 319 -E3 -119']",340.0,541.0,False,False
352,353.0,352.0,507.0,478.0,['-13 15 119 E3 -319'],['-13 15 119 E3 -319'],154.0,126.0,False,True
353,353.0,353.0,486.0,839.0,['25 -25 17 -13 15 119'],['25 -25 17 -13 15 119'],133.0,486.0,False,True
354,354.0,354.0,585.0,463.0,['-313 -38 -17 25 126 -125'],['-313 -38 -17 25 126 -125'],231.0,109.0,False,True
355,355.0,355.0,368.0,368.0,['15'],['15'],13.0,13.0,True,True
356,356.0,359.0,506.0,498.0,['E1 -123 -19 -9 11'],['E1 -123 -19 -9 11'],150.0,139.0,False,True
357,357.0,357.0,608.0,518.0,['-E5 -7 9 17 64 -121'],['-E5 -7 9 17 64 -121'],251.0,161.0,False,True
358,358.0,395.0,620.0,927.0,['-117 -15 -3 9 19 123 -E1'],['-117 -15 -3 9 19 123 -E1'],262.0,532.0,False,True
359,359.0,359.0,696.0,642.0,['-325 -38 -17 25 -25'],['-325 -38 -17 25 -25'],337.0,283.0,False,True
360,360.0,360.0,572.0,538.0,['-121 121 -64 -13 15 119 E3'],"['-121 123 -E1 -313 -117 119 E3', '-121 -19 -9 11 E4 E3', '-121 -19 17 -13 15 119 E3', '-121 -19 -9 11 E4 E3']",212.0,178.0,False,False
361,361.0,363.0,518.0,821.0,['38 -38 64 -121 121'],['38 -38 64 -121 121'],157.0,458.0,False,True
362,362.0,364.0,513.0,479.0,['E3 -319 -117 -15 -3 7 E5'],['E3 -319 -38 -13 -3 7 E5'],151.0,115.0,False,False
363,364.0,364.0,466.0,469.0,['138 -E5 -7 3 -3'],['138 -E5 -7 3 -3'],102.0,105.0,False,True
364,364.0,398.0,592.0,898.0,['-117 -15 -3 9 25'],['-117 -15 -3 9 25'],228.0,500.0,False,True
365,365.0,365.0,587.0,572.0,['-E4 -11 3 13'],['-E4 -11 3 13'],222.0,207.0,False,True
366,366.0,366.0,472.0,473.0,['E0 -123 125 -126 138 -138'],['E0 -123 125 -126 138 -138'],106.0,107.0,False,True
367,367.0,367.0,515.0,460.0,['121 -64 -17 25 126'],['121 -64 -17 25 126'],148.0,93.0,False,True
368,368.0,368.0,610.0,520.0,['-E5 -7 9 17 64 -121'],['-E5 -7 9 17 64 -121'],242.0,152.0,False,True
369,369.0,371.0,644.0,1450.0,['-38 116 -313 325 -325'],['-38 116 -313 325 -325'],275.0,1079.0,False,True
370,370.0,372.0,466.0,453.0,['138 -138 -25 17 64'],['138 -138 -25 17 64'],96.0,81.0,False,True
371,371.0,371.0,666.0,852.0,['-325 -38 -13 15'],['-325 -38 -13 15'],295.0,481.0,False,True
372,374.0,375.0,669.0,886.0,['-313 -117 119 E3'],"['-313 -117 119 E3', '-313 319 -E3 -119 119 E3', '-313 -38 -13 15 119 E3']",295.0,511.0,False,False
373,375.0,373.0,665.0,826.0,['319 -E3 -119 117'],['319 -E3 -119 117'],290.0,453.0,False,True
374,374.0,374.0,561.0,509.0,['-E3 -119 119 E3 -319'],['-E3 -119 119 E3 -319'],187.0,135.0,False,True
375,380.0,380.0,763.0,1244.0,['-325 -117 -15 -3 11 E4'],['-325 -38 -13 -3 11 E4'],383.0,864.0,False,False
376,376.0,376.0,418.0,445.0,['-9 11'],['-9 11'],42.0,69.0,False,True
377,377.0,377.0,594.0,563.0,['E5 -138 -25 17 -13 13'],['E5 -138 -25 17 -13 13'],217.0,186.0,False,True
378,413.0,807.0,722.0,1211.0,['117 313 E1 -E0'],['117 313 E1 -E0'],309.0,404.0,False,True
379,379.0,381.0,500.0,564.0,['-15 13 64 -121 121 -64'],['-15 -3 9 19 121 -64'],121.0,183.0,False,False
380,380.0,380.0,473.0,475.0,['25 126 -125 125'],['25 126 -125 125'],93.0,95.0,False,True
381,381.0,381.0,429.0,436.0,['3 15 -15'],['3 15 -15'],48.0,55.0,False,True
382,418.0,810.0,695.0,1181.0,['117 313 E1'],['117 313 E1'],277.0,371.0,False,True
383,384.0,385.0,538.0,859.0,['-E1 -116 -13 15'],['-E1 -313 -38 -13 15'],154.0,474.0,False,False
384,386.0,384.0,517.0,523.0,['-125 -19 -9 11 E4'],['-125 -19 -9 11 E4'],131.0,139.0,False,True
385,387.0,389.0,476.0,463.0,['123 -123 -19'],['123 -123 -19'],89.0,74.0,False,True
386,386.0,386.0,663.0,1134.0,['-13 15 117'],['-13 15 117'],277.0,748.0,False,True
387,422.0,813.0,719.0,1199.0,['117 313 E1 -123'],['117 313 E1 -123'],297.0,386.0,False,True
388,388.0,389.0,570.0,848.0,['E5 -138 -25 17 116 -313 325 E0'],"['E5 -138 -25 17 116 -313 325 E0', 'E5 -138 -25 17 116 E1 -123 121 -64 38 325 E0']",182.0,459.0,False,False
389,390.0,389.0,561.0,629.0,['-E3 -E4 -11 7 E5 -138 126 -125'],['-E3 -119 -15 -3 9 25 126 -125'],171.0,240.0,False,False
390,390.0,390.0,530.0,555.0,['325 E0 -123 125 -126 138 -E5'],['325 E0 -123 125 -126 138 -E5'],140.0,165.0,False,True
391,392.0,396.0,452.0,470.0,['17 -13 -3 11'],['17 -13 -3 11'],60.0,74.0,False,True
392,392.0,393.0,596.0,762.0,['-3 9 17 38'],['-3 9 17 38'],204.0,369.0,False,True
393,393.0,398.0,520.0,627.0,['E4 E3 -319 -38 -17 25 -25'],['E4 -119 -15 -3 9 25 -25'],127.0,229.0,False,False
394,427.0,820.0,752.0,1523.0,['117 -38 -13 -3 7 -7'],"['117 -38 -17 25 138 -E5 -7', '117 -38 -13 -3 7 -7']",325.0,703.0,False,False
395,395.0,395.0,512.0,513.0,['E0 -123 -19 -9 11'],['E0 -123 -19 -9 11'],117.0,118.0,False,True
396,396.0,400.0,504.0,507.0,['7 E5 -138 -25 17 64'],['7 E5 -138 -25 17 64'],108.0,107.0,False,True
397,401.0,401.0,509.0,529.0,['-3 11 E4 E3 -319 313'],"['-3 9 17 116 -313 313', '-3 11 E4 E3 -319 313']",108.0,128.0,False,False
398,398.0,399.0,668.0,1470.0,['-E0 -325 313 E1'],['-E0 -325 313 E1'],270.0,1071.0,False,True
399,401.0,399.0,509.0,517.0,['11 E4 E3 -319 325'],['11 E4 E3 -319 325'],108.0,118.0,False,True
400,456.0,400.0,596.0,853.0,['-313 319 -319'],['-313 319 -319'],140.0,453.0,False,True
401,402.0,404.0,577.0,525.0,['121 -64 -13 -3 7 E5'],['121 -64 -13 -3 7 E5'],175.0,121.0,False,True
402,402.0,402.0,610.0,518.0,['-E5 -7 3 13 -13'],['-E5 -7 9 17 -13'],208.0,116.0,False,False
403,430.0,830.0,675.0,1459.0,['117 -38'],['117 -38'],245.0,629.0,False,True
404,657.0,833.0,670.0,1447.0,['117'],['117'],13.0,614.0,False,True
405,405.0,405.0,657.0,1446.0,['-E3 -119 119 E3 -319 325 -325'],['-E3 -119 119 E3 -319 325 -325'],252.0,1041.0,False,True
406,406.0,406.0,435.0,809.0,['-15 15'],['-15 15'],29.0,403.0,False,True
407,407.0,407.0,589.0,633.0,['119 E3 -319 -38 64 -121 -19'],['119 -119 -15 -3 9 19 -19'],182.0,226.0,False,False
408,408.0,408.0,657.0,869.0,['3 13 38 -117'],['3 15 119 E3 -319 -117'],249.0,461.0,False,False
409,409.0,411.0,464.0,479.0,['25 -25 17'],['25 -25 17'],55.0,68.0,False,True
410,412.0,410.0,564.0,573.0,['319 -E3 -E4 -11 7 -7'],['319 -E3 -119 -15 -3 7 -7'],152.0,163.0,False,False
411,411.0,411.0,483.0,786.0,['13 38 325'],"['13 116 -313 325', '13 38 325']",72.0,375.0,False,False
412,412.0,417.0,574.0,583.0,['E4 E3 -319 -38 -17 25 138 -E5'],"['E4 -119 -15 -3 9 25 138 -E5', 'E4 E3 -319 -38 -17 25 138 -E5']",162.0,166.0,False,False
413,413.0,413.0,627.0,668.0,['-116 -13 -3 11'],['-116 -13 -3 11'],214.0,255.0,False,True
414,416.0,416.0,511.0,470.0,['121 -64 64'],['121 -64 64'],95.0,54.0,False,True
415,415.0,415.0,544.0,544.0,['7 E5 -138 126 -125 123 -E1'],['7 E5 -138 126 -125 123 -E1'],129.0,129.0,True,True
416,419.0,421.0,598.0,1478.0,['116 -313 319 -E3'],['116 -313 319 -E3'],179.0,1057.0,False,True
417,417.0,417.0,472.0,504.0,['19 123 -E0'],['19 123 -E0'],55.0,87.0,False,True
418,418.0,418.0,587.0,567.0,['13 -13'],['13 -13'],169.0,149.0,False,True
419,419.0,419.0,513.0,548.0,['-E4 -11 11 E4'],['-E4 -11 11 E4'],94.0,129.0,False,True
420,420.0,420.0,529.0,842.0,['-38 -13 15'],['-38 -13 15'],109.0,422.0,False,True
421,421.0,421.0,591.0,770.0,['13 38'],['13 38'],170.0,349.0,False,True
422,423.0,422.0,437.0,436.0,['64'],['64'],14.0,14.0,True,True
423,423.0,426.0,647.0,1448.0,['-7 11 E4 E3 -319 325 -325'],['-7 9 19 123 -E0 -325'],224.0,1022.0,False,False
424,425.0,427.0,523.0,507.0,['17 -13 -3 3'],['17 -13 -3 3'],98.0,80.0,False,True
425,425.0,425.0,591.0,617.0,['7 E5 -138 126 -125 123 -E1 -116'],['7 E5 -138 126 -125 123 -E1 -116'],166.0,192.0,False,True
426,427.0,426.0,716.0,624.0,['-119 -15 13 -17 25 126'],['-119 -15 -3 9 25 126'],289.0,198.0,False,False
427,427.0,427.0,548.0,538.0,['E0 -123 -19 -9 7 E5'],['E0 -123 -19 -9 7 E5'],121.0,111.0,False,True
428,428.0,432.0,526.0,542.0,['25 126 -125 123 -E1'],['25 126 -125 123 -E1'],98.0,110.0,False,True
429,429.0,429.0,517.0,540.0,['-123 125 -126 126'],['-123 125 -126 126'],88.0,111.0,False,True
430,430.0,430.0,568.0,569.0,['7 E5 -138 126 -125 123 -E1'],['7 E5 -138 126 -125 123 -E1'],138.0,139.0,False,True
431,431.0,431.0,577.0,863.0,['15 -15 -3 9'],['15 -15 -3 9'],146.0,432.0,False,True
432,432.0,432.0,600.0,898.0,['-117 119 E3 -319 313'],['-117 119 E3 -319 313'],168.0,466.0,False,True
433,491.0,436.0,625.0,926.0,['-313 -38 -13 -3 7 -7'],"['-313 -38 -17 25 138 -E5 -7', '-313 -38 -13 -3 7 -7']",134.0,490.0,False,False
434,435.0,434.0,536.0,591.0,['-126 -25 17 116'],['-126 -25 17 116'],101.0,157.0,False,True
435,439.0,435.0,575.0,523.0,['119 E3 -319 313'],['119 E3 -319 313'],136.0,88.0,False,True
436,438.0,440.0,552.0,536.0,['-138 -25 17 64 -121'],['-138 -25 17 64 -121'],114.0,96.0,False,True
437,439.0,439.0,567.0,548.0,['7 E5 -138 126 -125 125'],['7 E5 -138 126 -125 125'],128.0,109.0,False,True
438,438.0,439.0,534.0,801.0,['-25 17 38 325 E0'],"['-25 17 116 -313 325 E0', '-25 17 38 325 E0']",96.0,362.0,False,False
439,439.0,439.0,622.0,815.0,['-126 -25 17 38 319 -E3'],"['-126 -25 17 116 -313 319 -E3', '-126 -25 17 38 319 -E3']",183.0,376.0,False,False
440,441.0,444.0,461.0,464.0,['-25'],['-25'],20.0,20.0,True,True
441,441.0,448.0,580.0,822.0,['-11 11 E4 E3 -319 319'],"['-11 11 E4 E3 -319 319', '-11 9 17 38 319']",139.0,374.0,False,False
442,442.0,444.0,607.0,607.0,['9 25 138'],['9 25 138'],165.0,163.0,False,True
443,446.0,443.0,713.0,614.0,['-13 13 64 -121 123 -E1'],['-13 -3 9 19 123 -E1'],267.0,171.0,False,False
444,444.0,444.0,515.0,536.0,['-38 64 -121 121'],['-38 64 -121 121'],71.0,92.0,False,True
445,447.0,448.0,534.0,535.0,['126 -125 123 -E0'],['126 -125 123 -E0'],87.0,87.0,True,True
446,448.0,447.0,496.0,759.0,['-25 17 38'],['-25 17 38'],48.0,312.0,False,True
447,452.0,447.0,531.0,520.0,['-15 -3 7 -7'],['-15 -3 7 -7'],79.0,73.0,False,True
448,448.0,448.0,699.0,609.0,['-E5 -7 3 13 64 -121 -19'],['-E5 -7 9 19 -19'],251.0,161.0,False,False
449,475.0,449.0,648.0,572.0,['119 E3 -319 -38 64 -121 121'],"['119 -119 -15 -3 9 19 121', '119 E3 -319 -38 64 -121 121']",173.0,123.0,False,False
450,450.0,450.0,553.0,1447.0,['E5 -138 -25 17 116 -313'],['E5 -138 -25 17 116 -313'],103.0,997.0,False,True
451,452.0,457.0,666.0,574.0,['E4 -119 -15 13'],['E4 -119 -15 13'],214.0,117.0,False,True
452,457.0,454.0,540.0,859.0,['-3 3 15 119'],['-3 3 15 119'],83.0,405.0,False,True
453,456.0,453.0,638.0,911.0,['15 -15 13 -17 25'],['15 -15 -3 9 25'],182.0,458.0,False,False
454,454.0,490.0,664.0,925.0,['-117 -15 13 64 -121 123'],['-117 -15 -3 9 19 123'],210.0,435.0,False,False
455,455.0,455.0,575.0,574.0,['-E5 -7 9'],['-E5 -7 9'],120.0,119.0,False,True
456,494.0,466.0,578.0,1153.0,['-313 319'],['-313 319'],84.0,687.0,False,True
457,457.0,460.0,530.0,566.0,['123 -123 121 -64'],['123 -123 121 -64'],73.0,106.0,False,True
458,462.0,458.0,527.0,523.0,['126 -125 125'],['126 -125 125'],65.0,65.0,True,True
459,460.0,461.0,555.0,556.0,['138 -138 -25 17'],['138 -138 -25 17'],95.0,95.0,True,True
460,464.0,460.0,615.0,796.0,['13 38'],['13 38'],151.0,336.0,False,True
461,461.0,463.0,579.0,612.0,['125 -126 -25 -9 9'],['125 -126 -25 -9 9'],118.0,149.0,False,True
